,gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7
5346,1,55.487136841,20221117114825654,None,12,27,23,20,25,38,34,22,46
5347,1,55.497137546,20221117114825664,None,12,27,23,20,25,38,34,22,46
5348,1,55.507139921,20221117114825674,None,12,22,24,22,23,35,27,20,42
5349,1,55.517141104,20221117114825684,None,13,22,24,22,23,35,27,20,42
5350,1,55.527123689,20221117114825694,None,13,22,24,22,23,35,27,20,42
5351,1,55.537108898,20221117114825704,None,12,21,23,23,20,35,26,20,45
5352,1,55.547200441,20221117114825714,None,12,25,23,24,21,30,25,23,46
5353,1,55.557176113,20221117114825724,None,12,25,23,24,21,30,25,23,46
5354,1,55.567141294,20221117114825734,None,12,24,23,24,21,26,25,22,45
5355,1,55.577189922,20221117114825744,None,12,24,23,24,21,26,25,22,45
5356,1,55.587142467,20221117114825754,None,12,24,23,24,21,26,25,22,45
5357,1,55.597120285,20221117114825764,None,12,25,23,24,20,36,26,23,36
5358,1,55.607117891,20221117114825774,None,12,26,22,22,21,40,28,23,34
5359,1,55.617136001,20221117114825784,None,12,26,22,22,21,40,28,23,34
5360,1,55.627130031,20221117114825794,None,12,26,22,22,22,40,27,23,31
5361,1,55.637275219,20221117114825804,None,12,26,22,22,22,40,27,23,31
5362,1,55.647145271,20221117114825814,None,12,26,22,22,22,40,27,23,31
5363,1,55.657116651,20221117114825824,None,12,25,24,20,21,41,28,23,29
5364,1,55.667126179,20221117114825834,None,12,25,24,20,21,41,28,23,29
5365,1,55.677134037,20221117114825844,None,12,25,26,22,22,39,28,23,31
5366,1,55.687134266,20221117114825854,None,12,24,24,20,22,36,29,22,39
5367,1,55.697176456,20221117114825864,None,12,24,24,20,22,36,29,22,39
5368,1,55.707130194,20221117114825874,None,12,24,24,20,22,36,29,22,39
5369,1,55.717119455,20221117114825884,None,12,25,24,23,22,33,27,24,40
5370,1,55.727114916,20221117114825894,None,12,25,24,23,22,33,27,24,40
5371,1,55.737146139000004,20221117114825904,None,12,27,25,21,22,33,28,23,46
5372,1,55.747133493,20221117114825914,None,12,23,23,21,24,33,28,22,46
5373,1,55.757133007,20221117114825924,None,12,23,23,21,24,33,28,22,46
5374,1,55.767133236,20221117114825934,None,12,23,23,21,24,33,28,22,46
5375,1,55.777121067,20221117114825944,None,12,24,23,21,23,33,26,23,46
5376,1,55.78712368,20221117114825954,None,12,24,23,21,23,33,26,23,46
5377,1,55.797130108,20221117114825964,None,12,24,22,22,23,28,29,23,37
5378,1,55.807124376,20221117114825974,None,12,23,23,21,24,35,41,24,36
5379,1,55.817131758,20221117114825984,None,12,23,23,21,24,35,41,24,36
5380,1,55.827148914,20221117114825994,None,12,23,23,21,24,35,41,24,36
5381,1,55.837150812,20221117114826004,None,12,24,23,21,23,38,39,25,28
5382,1,55.847118616,20221117114826014,None,12,24,23,21,23,38,39,25,28
5383,1,55.857106924,20221117114826024,None,12,25,24,24,22,39,41,27,26
5384,1,55.867140293,20221117114826034,None,12,25,24,24,23,40,41,29,30
5385,1,55.877136469,20221117114826044,None,12,25,24,24,23,40,41,29,30
5386,1,55.88714838,20221117114826054,None,12,25,24,24,23,40,41,29,30
5387,1,55.897132397,20221117114826064,None,12,24,25,24,23,40,40,28,33
5388,1,55.90712595,20221117114826074,None,12,24,25,24,23,40,40,28,33
5389,1,55.917127609,20221117114826084,None,12,25,24,23,22,37,32,28,38
5390,1,55.927131176,20221117114826094,None,12,25,22,27,20,36,34,27,38
5391,1,55.937098026,20221117114826104,None,12,25,22,27,20,36,34,27,38
5392,1,55.947131872,20221117114826114,None,12,25,22,27,20,36,34,27,38
5393,1,55.957134485,20221117114826124,None,12,24,22,23,21,35,32,25,38
5394,1,55.967117548,20221117114826134,None,12,24,22,23,21,35,32,25,38
5395,1,55.977109432,20221117114826144,None,12,22,19,22,20,33,36,23,34
5396,1,55.987131834,20221117114826154,None,12,24,18,22,21,31,33,24,31
5397,1,55.997130394,20221117114826164,None,12,24,18,22,21,31,33,24,31
5398,1,56.007125616,20221117114826174,None,12,24,18,22,21,31,33,24,31
5399,1,56.017162561,20221117114826184,None,12,21,18,21,21,27,33,20,24
5400,1,56.02713871,20221117114826194,None,12,21,18,21,21,27,33,20,24
5401,1,56.037108898,20221117114826204,None,12,24,19,19,23,30,35,22,24
5402,1,56.047118187,20221117114826214,None,12,25,17,21,21,30,34,22,25
5403,1,56.057140112,20221117114826224,None,12,25,17,21,21,30,34,22,25
5404,1,56.067124128,20221117114826234,None,12,25,17,21,21,30,34,22,25
5405,1,56.077121973,20221117114826244,None,12,25,18,22,21,31,30,21,27
5406,1,56.087122917,20221117114826254,None,12,25,18,22,21,31,30,21,27
5407,1,56.097117185,20221117114826264,None,12,26,21,22,20,32,30,20,24
5408,1,56.107100248,20221117114826274,None,12,26,21,22,21,32,29,23,23
5409,1,56.117155313,20221117114826284,None,12,26,21,22,21,32,29,23,23
5410,1,56.127128601,20221117114826294,None,12,26,21,22,21,32,29,23,23
5411,1,56.137122631,20221117114826304,None,12,25,23,20,20,33,26,22,26
5412,1,56.147131204,20221117114826314,None,12,25,23,20,20,33,26,22,26
5413,1,56.157115459,20221117114826324,None,12,26,25,21,20,32,26,23,26
5414,1,56.167104482,20221117114826334,None,12,25,25,20,20,35,26,23,25
5415,1,56.177135229,20221117114826344,None,12,25,25,20,20,35,26,23,25
5416,1,56.187149286,20221117114826354,None,12,25,25,20,20,35,26,23,25
5417,1,56.19712162,20221117114826364,None,12,24,24,21,21,36,25,22,26
5418,1,56.207130194,20221117114826374,None,12,24,24,21,21,36,25,22,26
5419,1,56.217123031,20221117114826384,None,12,27,24,21,20,41,39,21,25
5420,1,56.227115154,20221117114826394,None,12,29,23,22,21,40,38,21,24
5421,1,56.237132072,20221117114826404,None,12,29,23,22,21,40,38,21,24
5422,1,56.247144222,20221117114826414,None,12,29,23,22,21,40,38,21,24
5423,1,56.257129669,20221117114826424,None,12,28,22,19,21,42,42,22,32
5424,1,56.267125845,20221117114826434,None,12,28,22,19,21,42,42,22,32
5425,1,56.27713108,20221117114826444,None,12,28,21,19,21,39,44,21,34
5426,1,56.287113905,20221117114826454,None,12,29,19,21,20,39,46,23,34
5427,1,56.297155618,20221117114826464,None,12,29,19,21,20,39,46,23,34
5428,1,56.307160854,20221117114826474,None,12,29,19,21,20,39,46,23,34
5429,1,56.317126274,20221117114826484,None,12,28,20,20,19,33,34,23,34
5430,1,56.327183246,20221117114826494,None,12,28,20,20,19,33,34,23,34
5431,1,56.337134123,20221117114826504,None,12,21,17,21,18,37,36,21,33
5432,1,56.347124815,20221117114826514,None,12,22,17,21,17,37,33,18,26
5433,1,56.357107878,20221117114826524,None,12,22,17,21,17,37,33,18,26
5434,1,56.367129326,20221117114826534,None,12,22,17,21,17,37,33,18,26
5435,1,56.377122879,20221117114826544,None,12,24,19,21,18,36,29,20,25
5436,1,56.387147665,20221117114826554,None,12,24,19,21,18,36,29,20,25
5437,1,56.39713192,20221117114826564,None,12,22,20,18,18,36,28,20,24
5438,1,56.407111168,20221117114826574,None,12,22,21,20,18,36,33,21,24
5439,1,56.417147875,20221117114826584,None,12,22,21,20,18,36,33,21,24
5440,1,56.427134275,20221117114826594,None,12,22,21,20,18,36,33,21,24
5441,1,56.437143087,20221117114826604,None,12,22,24,20,20,28,34,22,21
5442,1,56.447204351,20221117114826614,None,12,22,24,20,20,28,34,22,21
5443,1,56.457139015,20221117114826624,None,12,23,24,21,21,31,34,22,24
5444,1,56.467123747,20221117114826634,None,12,21,25,22,23,31,36,23,23
5445,1,56.477111101,20221117114826644,None,12,21,25,22,23,31,36,23,23
5446,1,56.487127781,20221117114826654,None,12,21,25,22,23,31,36,23,23
5447,1,56.497130871,20221117114826664,None,12,21,24,21,24,31,35,22,26
5448,1,56.50713253,20221117114826674,None,12,21,24,21,24,31,35,22,26
5449,1,56.517127752,20221117114826684,None,12,21,22,21,26,30,34,22,26
5450,1,56.527115583,20221117114826694,None,12,23,25,23,24,29,32,23,26
5451,1,56.537134409,20221117114826704,None,12,23,25,23,24,29,32,23,26
5452,1,56.547142505,20221117114826714,None,12,23,25,23,24,29,32,23,26
5453,1,56.557157755,20221117114826724,None,12,19,25,23,24,39,39,24,23
5454,1,56.567121506,20221117114826734,None,12,19,25,23,24,39,39,24,23
5455,1,56.577125311,20221117114826744,None,12,30,26,22,24,40,40,23,26
5456,1,56.587115288,20221117114826754,None,12,30,28,23,23,43,41,25,23
5457,1,56.597112894,20221117114826764,None,12,30,28,23,23,43,41,25,23
5458,1,56.60713911,20221117114826774,None,12,30,28,23,23,43,41,25,23
5459,1,56.617183685,20221117114826784,None,12,32,28,22,21,42,40,22,24
5460,1,56.627135038,20221117114826794,None,12,32,28,22,21,42,40,22,24
5461,1,56.637146473,20221117114826804,None,12,30,24,19,21,42,39,23,24
5462,1,56.647139787,20221117114826814,None,12,30,24,19,21,42,39,23,24
5463,1,56.657118559,20221117114826824,None,12,37,22,18,19,32,32,22,29
5464,1,56.667114019,20221117114826834,None,12,37,22,18,19,32,32,22,29
5465,1,56.67712307,20221117114826844,None,12,29,20,19,16,33,32,21,29
5466,1,56.687135458,20221117114826854,None,12,29,20,19,16,33,32,21,29
5467,1,56.697169781,20221117114826864,None,12,29,19,18,19,31,32,18,29
5468,1,56.707135439,20221117114826874,None,12,29,19,18,19,31,32,18,29
5469,1,56.717109918,20221117114826884,None,12,27,18,18,20,32,35,20,28
5470,1,56.7271142,20221117114826894,None,12,27,18,18,20,32,35,20,28
5471,1,56.737124204,20221117114826904,None,12,27,18,21,21,32,36,22,29
5472,1,56.747131109,20221117114826914,None,12,27,18,21,21,32,36,22,29
5473,1,56.757166385,20221117114826924,None,12,25,18,21,23,28,34,23,27
5474,1,56.767139911,20221117114826934,None,12,25,18,21,23,28,34,23,27
5475,1,56.777132511,20221117114826944,None,12,26,19,21,22,30,34,23,24
5476,1,56.787125587,20221117114826954,None,12,26,19,21,22,30,34,23,24
5477,1,56.797139406,20221117114826964,None,12,26,18,22,21,28,33,23,24
5478,1,56.807130813,20221117114826974,None,12,26,18,22,21,28,33,23,24
5479,1,56.817123174,20221117114826984,None,12,26,20,23,20,30,29,23,24
5480,1,56.827124834,20221117114826994,None,12,26,20,23,20,30,29,23,24
5481,1,56.837143421,20221117114827004,None,12,29,20,22,20,30,28,20,29
5482,1,56.847134113,20221117114827014,None,12,29,20,22,20,30,28,20,29
5483,1,56.857156277,20221117114827024,None,12,23,20,23,20,38,40,19,28
5484,1,56.867176056,20221117114827034,None,12,23,20,23,20,38,40,19,28
5485,1,56.877146721,20221117114827044,None,12,22,19,23,21,40,39,20,29
5486,1,56.887165546,20221117114827054,None,12,22,19,23,21,40,39,20,29
5487,1,56.89713645,20221117114827064,None,12,22,21,24,22,41,40,21,30
5488,1,56.907108545,20221117114827074,None,12,22,21,24,22,41,40,21,30
5489,1,56.917108059,20221117114827084,None,12,26,20,22,22,41,41,20,32
5490,1,56.927119732,20221117114827094,None,12,26,20,22,22,41,41,20,32
5491,1,56.937125206,20221117114827104,None,12,24,21,22,23,41,42,21,26
5492,1,56.947130441,20221117114827114,None,12,24,21,22,23,41,42,21,26
5493,1,56.957118511,20221117114827124,None,12,23,21,22,23,36,32,21,26
5494,1,56.967113018,20221117114827134,None,12,23,21,22,23,36,32,21,26
5495,1,56.9771142,20221117114827144,None,12,27,25,23,23,35,36,23,37
5496,1,56.987140655,20221117114827154,None,12,27,25,23,23,35,36,23,37
5497,1,56.997121334,20221117114827164,None,12,27,24,23,22,38,39,23,36
5498,1,57.007156849,20221117114827174,None,12,27,24,23,22,38,39,23,36
5499,1,57.017133951,20221117114827184,None,12,27,26,22,21,35,37,24,36
5500,1,57.027135134,20221117114827194,None,12,27,26,22,21,35,37,24,36
5501,1,57.037154197,20221117114827204,None,12,28,26,21,20,37,36,23,37
5502,1,57.047160864,20221117114827214,None,12,28,26,21,20,37,36,23,37
5503,1,57.057152748,20221117114827224,None,12,28,25,21,21,34,36,23,37
5504,1,57.067132711,20221117114827234,None,12,28,25,21,21,34,36,23,37
5505,1,57.077126741,20221117114827244,None,12,24,22,20,22,34,34,22,24
5506,1,57.08712101,20221117114827254,None,12,24,22,20,22,34,34,22,24
5507,1,57.097118139,20221117114827264,None,12,30,25,19,22,31,30,21,27
5508,1,57.107157469,20221117114827274,None,12,30,25,19,22,31,30,21,27
5509,1,57.117146253,20221117114827284,None,12,27,23,20,22,32,33,19,27
5510,1,57.1271317,20221117114827294,None,12,27,23,20,22,32,33,19,27
5511,1,57.137127876,20221117114827304,None,12,24,23,19,22,30,37,21,25
5512,1,57.147123813,20221117114827314,None,12,24,23,19,22,30,37,21,25
5513,1,57.157111645,20221117114827324,None,12,26,24,21,22,34,38,22,30
5514,1,57.167138815,20221117114827334,None,12,26,24,21,22,34,38,22,30
5515,1,57.177162885,20221117114827344,None,12,27,25,22,21,36,38,22,31
5516,1,57.187151432,20221117114827354,None,12,27,25,22,21,36,38,22,31
5517,1,57.197193146,20221117114827364,None,12,25,24,22,21,36,40,22,31
5518,1,57.207137823,20221117114827374,None,12,25,24,22,21,36,40,22,31
5519,1,57.217112779,20221117114827384,None,12,25,24,22,22,36,38,22,30
5520,1,57.227117538,20221117114827394,None,12,25,24,22,22,36,38,22,30
5521,1,57.237124204,20221117114827404,None,12,24,24,23,24,38,37,23,31
5522,1,57.247139931,20221117114827414,None,12,24,24,23,24,38,37,23,31
5523,1,57.257187605,20221117114827424,None,12,25,23,24,23,39,36,24,26
5524,1,57.267136335000004,20221117114827434,None,12,25,23,24,23,39,36,24,26
5525,1,57.277124643,20221117114827444,None,12,30,23,23,23,38,37,24,29
5526,1,57.287117481,20221117114827454,None,12,30,23,23,23,38,37,24,29
5527,1,57.297132253,20221117114827464,None,12,25,21,24,23,38,35,25,27
5528,1,57.307121038,20221117114827474,None,12,25,21,24,23,38,35,25,27
5529,1,57.31717515,20221117114827484,None,12,38,22,25,24,37,35,26,33
5530,1,57.32712841,20221117114827494,None,12,38,22,25,24,37,35,26,33
5531,1,57.337118149,20221117114827504,None,12,39,22,24,22,35,31,23,31
5532,1,57.347133875,20221117114827514,None,12,39,22,24,22,35,31,23,31
5533,1,57.357128858,20221117114827524,None,12,38,22,24,21,36,32,24,30
5534,1,57.367144108,20221117114827534,None,12,38,22,24,21,36,32,24,30
5535,1,57.377194881,20221117114827544,None,12,37,20,26,21,34,34,24,27
5536,1,57.387124061,20221117114827554,None,12,37,20,26,21,34,34,24,27
5537,1,57.397112369,20221117114827564,None,12,38,21,25,21,34,32,23,26
5538,1,57.407120228,20221117114827574,None,12,38,21,25,21,34,32,23,26
5539,1,57.417131662,20221117114827584,None,12,27,20,24,21,33,34,23,23
5540,1,57.427145242,20221117114827594,None,12,27,20,24,21,33,34,23,23
5541,1,57.437138796,20221117114827604,None,12,29,19,24,21,33,34,24,30
5542,1,57.447132826,20221117114827614,None,12,29,19,24,21,33,34,24,30
5543,1,57.457115888,20221117114827624,None,12,46,20,22,21,32,33,21,40
5544,1,57.467115402,20221117114827634,None,12,46,20,22,21,32,33,21,40
5545,1,57.477133512,20221117114827644,None,12,44,20,20,23,33,33,22,39
5546,1,57.487126827,20221117114827654,None,12,44,20,20,23,33,33,22,39
5547,1,57.497122526,20221117114827664,None,12,43,20,20,22,32,38,20,40
5548,1,57.50714302,20221117114827674,None,12,43,20,20,22,32,38,20,40
5549,1,57.517130613,20221117114827684,None,12,45,22,20,22,33,37,23,40
5550,1,57.527107,20221117114827694,None,12,45,22,20,22,33,37,23,40
5551,1,57.537126779,20221117114827704,None,12,43,24,20,25,35,40,22,35
5552,1,57.54711914,20221117114827714,None,12,43,24,20,25,35,40,22,35
5553,1,57.557110786,20221117114827724,None,12,27,22,19,25,35,44,23,22
5554,1,57.567119598,20221117114827734,None,12,27,22,19,25,35,44,23,22
5555,1,57.577108383,20221117114827744,None,12,28,23,20,26,36,44,23,22
5556,1,57.587104797,20221117114827754,None,12,28,23,20,26,36,44,23,22
5557,1,57.597144604,20221117114827764,None,12,32,23,20,27,36,39,23,28
5558,1,57.607140302,20221117114827774,None,12,32,23,20,27,36,39,23,28
5559,1,57.617123127,20221117114827784,None,12,28,22,20,26,37,45,24,25
5560,1,57.627162933,20221117114827794,None,12,28,22,20,26,37,45,24,25
5561,1,57.637122631,20221117114827804,None,12,29,22,20,24,40,44,24,25
5562,1,57.647101164,20221117114827814,None,12,29,22,20,24,40,44,24,25
5563,1,57.657107591,20221117114827824,None,12,27,22,24,23,40,40,25,27
5564,1,57.667133331,20221117114827834,None,12,27,22,24,23,40,40,25,27
5565,1,57.677090168,20221117114827844,None,12,27,23,22,22,36,40,23,29
5566,1,57.687139988,20221117114827854,None,12,27,23,22,22,36,40,23,29
5567,1,57.697124481,20221117114827864,None,12,25,23,23,20,37,40,24,24
5568,1,57.707128286,20221117114827874,None,12,25,23,23,20,37,40,24,24
5569,1,57.717123747,20221117114827884,None,12,24,22,24,21,36,34,19,27
5570,1,57.727137327,20221117114827894,None,12,24,22,24,21,36,34,19,27
5571,1,57.737131119,20221117114827904,None,12,22,19,23,20,35,38,19,28
5572,1,57.74712491,20221117114827914,None,12,22,19,23,20,35,38,19,28
5573,1,57.757123947,20221117114827924,None,12,24,22,21,20,35,36,19,27
5574,1,57.767109871,20221117114827934,None,12,24,22,21,20,35,36,19,27
5575,1,57.777115583,20221117114827944,None,12,26,21,22,20,36,35,20,28
5576,1,57.787160873,20221117114827954,None,12,26,21,22,20,36,35,20,28
5577,1,57.797151089,20221117114827964,None,12,23,21,23,20,38,39,21,26
5578,1,57.807136535,20221117114827974,None,12,23,21,23,20,38,39,21,26
5579,1,57.817140817,20221117114827984,None,12,24,20,22,21,38,38,21,23
5580,1,57.827133417,20221117114827994,None,12,24,20,22,21,38,38,21,23
5581,1,57.837118149,20221117114828004,None,12,26,22,22,20,35,33,20,26
5582,1,57.847110987,20221117114828014,None,12,26,22,22,20,35,33,20,26
5583,1,57.857135534,20221117114828024,None,12,29,20,22,21,34,37,21,29
5584,1,57.867144108,20221117114828034,None,12,29,20,22,21,34,37,21,29
5585,1,57.877156734,20221117114828044,None,12,26,21,22,22,38,40,21,29
5586,1,57.887148857,20221117114828054,None,12,26,21,22,22,38,40,21,29
5587,1,57.89712286,20221117114828064,None,12,27,22,20,23,37,38,20,29
5588,1,57.907118797,20221117114828074,None,12,27,22,20,23,37,38,20,29
5589,1,57.91713357,20221117114828084,None,12,28,24,22,26,37,39,21,29
5590,1,57.927139044,20221117114828094,None,12,28,24,22,26,37,39,21,29
5591,1,57.937146425,20221117114828104,None,12,27,24,22,26,35,38,21,27
5592,1,57.947132349,20221117114828114,None,12,27,24,22,26,35,38,21,27
5593,1,57.957118273,20221117114828124,None,12,25,26,21,25,36,36,22,28
5594,1,57.967118025,20221117114828134,None,12,25,26,21,25,36,36,22,28
5595,1,57.977148056,20221117114828144,None,12,23,25,20,23,32,28,21,25
5596,1,57.987129688,20221117114828154,None,12,23,25,20,23,32,28,21,25
5597,1,57.99712801,20221117114828164,None,12,23,27,20,24,32,32,21,28
5598,1,58.00712204,20221117114828174,None,12,23,27,20,24,32,32,21,28
5599,1,58.017104626,20221117114828184,None,12,21,26,17,20,33,32,22,28
5600,1,58.02711463,20221117114828194,None,12,21,26,17,20,33,32,22,28
5601,1,58.037137508,20221117114828204,None,12,20,26,18,20,32,33,22,33
5602,1,58.047136307,20221117114828214,None,12,20,26,18,20,32,33,22,33
5603,1,58.057129383,20221117114828224,None,12,24,25,19,19,32,35,21,35
5604,1,58.067140341,20221117114828234,None,12,24,25,19,19,32,35,21,35
5605,1,58.077128649,20221117114828244,None,12,25,25,20,21,34,36,21,36
5606,1,58.087119102,20221117114828254,None,12,25,25,20,21,34,36,21,36
5607,1,58.097122669,20221117114828264,None,12,25,23,20,20,32,31,24,35
5608,1,58.10714221,20221117114828274,None,12,25,23,20,20,32,31,24,35
5609,1,58.117121458,20221117114828284,None,12,24,23,23,20,32,35,22,35
5610,1,58.127140283,20221117114828294,None,12,24,23,23,20,32,35,22,35
5611,1,58.137124538,20221117114828304,None,12,27,23,23,20,33,38,24,32
5612,1,58.147111416,20221117114828314,None,12,27,23,23,20,33,38,24,32
5613,1,58.157105446,20221117114828324,None,12,22,22,23,18,31,34,24,26
5614,1,58.167167902,20221117114828334,None,12,22,22,23,18,31,34,24,26
5615,1,58.177125215,20221117114828344,None,12,22,24,22,19,36,36,24,29
5616,1,58.187150955,20221117114828354,None,12,22,24,22,19,36,36,24,29
5617,1,58.197132826,20221117114828364,None,12,23,23,24,18,36,37,23,28
5618,1,58.207142591,20221117114828374,None,12,23,23,24,18,36,37,23,28
5619,1,58.217105388,20221117114828384,None,12,24,23,21,20,37,33,22,27
5620,1,58.227133274,20221117114828394,None,12,24,23,21,20,37,33,22,27
5621,1,58.237134933,20221117114828404,None,12,24,23,23,20,37,31,22,27
5622,1,58.247126579,20221117114828414,None,12,24,23,23,20,37,31,22,27
5623,1,58.257131815,20221117114828424,None,12,24,23,23,24,40,36,23,27
5624,1,58.267150163,20221117114828434,None,12,24,23,23,24,40,36,23,27
5625,1,58.277120113,20221117114828444,None,12,23,20,22,23,34,33,23,22
5626,1,58.287146091,20221117114828454,None,12,23,20,22,23,34,33,23,22
5627,1,58.297153711,20221117114828464,None,12,24,19,22,25,36,39,23,24
5628,1,58.307126999,20221117114828474,None,12,24,19,22,25,36,39,23,24
5629,1,58.317155123,20221117114828484,None,12,25,21,22,23,35,38,24,27
5630,1,58.327128887,20221117114828494,None,12,25,21,22,23,35,38,24,27
5631,1,58.337118387,20221117114828504,None,12,26,20,21,26,36,37,24,38
5632,1,58.347106218,20221117114828514,None,12,26,20,21,26,36,37,24,38
5633,1,58.357132435,20221117114828524,None,12,26,21,21,25,33,33,21,36
5634,1,58.367129803,20221117114828534,None,12,26,21,21,25,33,33,21,36
5635,1,58.377133369,20221117114828544,None,12,29,21,23,26,42,39,22,38
5636,1,58.387132883,20221117114828554,None,12,29,21,23,26,42,39,22,38
5637,1,58.397135258,20221117114828564,None,12,29,23,23,23,41,32,22,38
5638,1,58.407109976,20221117114828574,None,12,29,23,23,23,41,32,22,38
5639,1,58.417174816,20221117114828584,None,12,32,20,23,24,42,32,23,39
5640,1,58.427144289,20221117114828594,None,12,32,20,23,24,42,32,23,39
5641,1,58.437142849,20221117114828604,None,12,29,20,22,22,42,32,24,32
5642,1,58.447133064,20221117114828614,None,12,29,20,22,22,42,32,24,32
5643,1,58.457116842,20221117114828624,None,12,29,20,21,20,39,32,24,33
5644,1,58.467108726,20221117114828634,None,12,29,20,21,20,39,32,24,33
5645,1,58.477129936,20221117114828644,None,12,27,21,22,20,33,26,24,32
5646,1,58.487133741,20221117114828654,None,12,27,21,22,20,33,26,24,32
5647,1,58.497126341,20221117114828664,None,12,27,21,22,20,33,26,24,32
5648,1,58.507132292,20221117114828674,None,12,28,20,21,20,37,28,25,32
5649,1,58.51714015,20221117114828684,None,12,24,22,21,20,38,34,26,29
5650,1,58.527121544,20221117114828694,None,12,24,22,21,20,38,34,26,29
5651,1,58.537108183,20221117114828704,None,12,25,22,20,19,37,32,25,37
5652,1,58.547167063,20221117114828714,None,12,25,22,20,19,37,32,25,37
5653,1,58.557126045,20221117114828724,None,12,25,22,20,19,37,32,25,37
5654,1,58.567168712,20221117114828734,None,12,24,22,20,22,40,35,26,37
5655,1,58.577141762,20221117114828744,None,12,26,21,20,21,43,35,25,42
5656,1,58.587136984,20221117114828754,None,12,26,21,20,21,43,35,25,42
5657,1,58.597125768,20221117114828764,None,12,24,20,20,21,39,39,23,42
5658,1,58.607132911,20221117114828774,None,12,24,20,20,21,39,39,23,42
5659,1,58.617124079999996,20221117114828784,None,12,24,20,20,21,39,39,23,42
5660,1,58.627183437,20221117114828794,None,12,24,20,20,21,37,35,22,41
5661,1,58.637138843,20221117114828804,None,12,24,22,21,21,38,38,24,31
5662,1,58.647130251,20221117114828814,None,12,24,22,21,21,38,38,24,31
5663,1,58.657121897,20221117114828824,None,12,29,22,22,20,36,39,24,30
5664,1,58.667134523,20221117114828834,None,12,29,22,22,20,36,39,24,30
5665,1,58.677145004,20221117114828844,None,12,29,22,22,20,36,39,24,30
5666,1,58.687142372,20221117114828854,None,12,28,22,22,20,32,42,24,23
5667,1,58.69713068,20221117114828864,None,12,26,25,24,22,32,37,23,22
5668,1,58.707132101,20221117114828874,None,12,26,25,24,22,32,37,23,22
5669,1,58.717112303,20221117114828884,None,12,28,27,22,21,33,40,24,32
5670,1,58.727132559,20221117114828894,None,12,28,27,22,21,33,40,24,32
5671,1,58.737135172,20221117114828904,None,12,28,27,22,21,33,40,24,32
5672,1,58.747169733,20221117114828914,None,12,28,25,24,21,34,37,21,37
5673,1,58.757131576,20221117114828924,None,12,25,27,23,22,34,33,22,37
5674,1,58.767114639,20221117114828934,None,12,25,27,23,22,34,33,22,37
5675,1,58.777110338,20221117114828944,None,12,24,26,23,23,31,32,23,38
5676,1,58.787130594,20221117114828954,None,12,24,26,23,23,31,32,23,38
5677,1,58.797148227,20221117114828964,None,12,24,26,23,23,31,32,23,38
5678,1,58.807126522,20221117114828974,None,12,25,25,22,21,34,37,23,39
5679,1,58.817168712,20221117114828984,None,12,26,24,23,23,37,35,22,35
5680,1,58.827156067,20221117114828994,None,12,26,24,23,23,37,35,22,35
5681,1,58.837114811,20221117114829004,None,12,28,24,23,26,37,40,23,31
5682,1,58.847119093,20221117114829014,None,12,28,24,23,26,37,40,23,31
5683,1,58.85715127,20221117114829024,None,12,28,24,23,26,37,40,23,31
5684,1,58.8671422,20221117114829034,None,12,27,21,22,25,38,41,23,32
5685,1,58.877161502999996,20221117114829044,None,12,26,23,21,25,37,39,23,32
5686,1,58.887133121,20221117114829054,None,12,26,23,21,25,37,39,23,32
5687,1,58.897115469,20221117114829064,None,12,30,23,21,25,37,34,25,33
5688,1,58.907109499,20221117114829074,None,12,30,23,21,25,37,34,25,33
5689,1,58.917126179,20221117114829084,None,12,30,23,21,25,37,34,25,33
5690,1,58.927124262,20221117114829094,None,12,27,21,21,24,36,37,25,31
5691,1,58.937140941,20221117114829104,None,12,28,23,21,22,35,33,31,44
5692,1,58.94714427,20221117114829114,None,12,28,23,21,22,35,33,31,44
5693,1,58.957119465,20221117114829124,None,12,28,24,23,22,32,33,31,43
5694,1,58.967113972,20221117114829134,None,12,28,24,23,22,32,33,31,43
5695,1,58.977116108,20221117114829144,None,12,28,24,23,22,32,33,31,43
5696,1,58.987116337,20221117114829154,None,12,29,23,23,21,33,32,31,44
5697,1,58.997127294,20221117114829164,None,12,28,24,23,23,30,32,30,42
5698,1,59.007157087,20221117114829174,None,12,28,24,23,23,30,32,30,42
5699,1,59.017135858,20221117114829184,None,12,28,23,24,25,38,33,29,42
5700,1,59.027123928,20221117114829194,None,12,28,23,24,25,38,33,29,42
5701,1,59.037153482,20221117114829204,None,12,28,23,24,25,38,33,29,42
5702,1,59.047142029,20221117114829214,None,12,25,22,25,24,37,38,22,27
5703,1,59.057126522,20221117114829224,None,12,24,23,23,25,41,37,23,26
5704,1,59.067146063,20221117114829234,None,12,24,23,23,25,41,37,23,26
5705,1,59.077133417,20221117114829244,None,12,23,22,24,25,39,38,22,23
5706,1,59.087121248,20221117114829254,None,12,23,22,24,25,39,38,22,23
5707,1,59.097152233,20221117114829264,None,12,23,22,24,25,39,38,22,23
5708,1,59.107162714,20221117114829274,None,12,24,21,22,23,40,40,22,37
5709,1,59.117169618,20221117114829284,None,12,27,22,19,20,33,37,23,38
5710,1,59.127147436,20221117114829294,None,12,27,22,19,20,33,37,23,38
5711,1,59.137125253,20221117114829304,None,12,28,21,19,22,34,34,23,38
